spam.csv_578	our mobile number has won ï¿½5000, to claim calls us back or ring the claims hot line on 09050005321.	2	
spam.csv_582	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow	2	
spam.csv_590	For ur chance to win a ï¿½250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk	2	
spam.csv_591	You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo	2	
spam.csv_592	PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04	2	
spam.csv_597	You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!	2	
spam.csv_606	XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 	2	
spam.csv_610	22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222	2	
spam.csv_628	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693	2	
spam.csv_629	Todays Vodafone numbers ending with 4882 are selected to a receive a ï¿½350 award. If your number matches call 09064019014 to receive your ï¿½350 award.	2	
spam.csv_634	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.	2	
spam.csv_647	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04	2	
spam.csv_649	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm	2	
spam.csv_659	88800 and 89034 are premium phone services call 08718711108	2	
spam.csv_671	SMS. ac sun0819 posts HELLO:\You seem cool	2	
spam.csv_672	Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just ï¿½1.50 per wk 2 opt out send STOP 08452810071 16	2	
spam.csv_683	Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+	2	
spam.csv_689	<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.	2	
spam.csv_708	To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT	2	
spam.csv_709	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs	2	
spam.csv_712	08714712388 between 10am-7pm Cost 10p	2	
spam.csv_716	+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON ï¿½1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxï¿½7. 50	2	
spam.csv_718	You have WON a guaranteed ï¿½1000 cash or a ï¿½2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm	2	
spam.csv_730	Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123	2	
spam.csv_737	Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY ï¿½10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg	2	
spam.csv_747	U are subscribed to the best Mobile Content Service in the UK for ï¿½3 per 10 days until you send STOP to 82324. Helpline 08706091795	2	
spam.csv_750	Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?	2	
spam.csv_751	You have an important customer service announcement from PREMIER.	2	
spam.csv_760	Romantic Paris. 2 nights, 2 flights from ï¿½79 Book now 4 next year. Call 08704439680Ts&Cs apply.	2	
spam.csv_762	Urgent Ur ï¿½500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 ï¿½1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF	2	
spam.csv_765	UR awarded a City Break and could WIN a ï¿½200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 ï¿½1.50perWKsub	2	
spam.csv_783	You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!	2	
spam.csv_787	Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)	2	
spam.csv_788	5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, ï¿½3 per pole. UnSub 08718727870.	2	
spam.csv_796	Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa	2	
spam.csv_800	Last Chance! Claim ur ï¿½150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. ï¿½3.00 Sub. 16	2	
spam.csv_802	FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone	2	
spam.csv_803	You have won a guaranteed ï¿½200 award or even ï¿½1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX	2	
spam.csv_812	Congratulations ur awarded either ï¿½500 of CD gift vouchers & Free entry 2 our ï¿½100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16	2	
spam.csv_814	U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT	2	
spam.csv_822	SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE	2	
spam.csv_823	25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.	2	
spam.csv_830	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901	2	
spam.csv_832	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062	2	
spam.csv_836	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow	2	
spam.csv_838	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed	2	
spam.csv_839	Last chance 2 claim ur ï¿½150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. ï¿½3.00 Sub. 16 . Remove txt X or STOP	2	
spam.csv_843	Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ 	2	
spam.csv_849	Today's Offer! Claim ur ï¿½150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. ï¿½3.00 Sub. 16 . Unsub reply X	2	
spam.csv_855	Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.	2	
spam.csv_865	Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net ï¿½1.50pm approx 3mins	2	
spam.csv_867	PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04	2	
spam.csv_868	Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r	2	
spam.csv_869	What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!	2	
spam.csv_875	Shop till u Drop, IS IT YOU, either 10K, 5K, ï¿½500 Cash or ï¿½100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary	2	
spam.csv_877	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. ï¿½1.50 SP:Tyrone	2	
spam.csv_878	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565	2	
spam.csv_879	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08	2	
spam.csv_880	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.	2	
spam.csv_899	"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML"	2	
spam.csv_906	all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468	2	
spam.csv_909	January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)	2	
spam.csv_929	money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over ï¿½1million to give away ! ppt150x3+normal text rate box403 w1t1jy	2	
spam.csv_934	Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or ï¿½1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.	2	
spam.csv_938	Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or ï¿½10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+	2	
spam.csv_942	How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)	2	
spam.csv_946	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1	2	
spam.csv_954	Filthy stories and GIRLS waiting for your	2	
spam.csv_961	URGENT! We are trying to contact U. Todays draw shows that you have won a ï¿½800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only	2	
spam.csv_982	Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.	2	
spam.csv_1001	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed ï¿½1000 cash or ï¿½5000 prize!	2	
spam.csv_1006	Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout	2	
spam.csv_1016	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+	2	
spam.csv_1021	Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18	2	
spam.csv_1044	We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p	2	
spam.csv_1047	1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!	2	
spam.csv_1049	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.	2	
spam.csv_1059	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN ï¿½100 Cash WKENT/150P16+	2	
spam.csv_1063	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150	2	
spam.csv_1068	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU	2	
spam.csv_1071	URGENT! We are trying to contact U. Todays draw shows that you have won a ï¿½800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only	2	
spam.csv_1072	Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688	2	
spam.csv_1088	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pï¿½3.99	2	
spam.csv_1090	WIN URGENT! Your mobile number has been awarded with a ï¿½2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 	2	
spam.csv_1096	Dear Subscriber ur draw 4 ï¿½100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062	2	
spam.csv_1104	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you	2	
spam.csv_1117	449050000301 You have won a ï¿½2,000 price! To claim, call 09050000301.	2	
spam.csv_1119	Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16	2	
spam.csv_1121	Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow	2	
spam.csv_1125	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p	2	
spam.csv_1128	Ur HMV Quiz cash-balance is currently ï¿½500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg	2	
spam.csv_1136	Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.	2	
spam.csv_1141	I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.	2	
spam.csv_1145	Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832	2	
spam.csv_1153	1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(ï¿½1.50p. m)	2	
spam.csv_1162	Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's	2	
spam.csv_1171	Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!	2	
spam.csv_1193	Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 ï¿½3/wk 087016248	2	
spam.csv_1195	You have 1 new voicemail. Please call 08719181503	2	
spam.csv_1204	WIN a year supply of CDs 4 a store of ur choice worth ï¿½500 & enter our ï¿½100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3	2	
